Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,37.76296615600586,38.49706268310547,37.63903045654297,38.46846008300781,30.36334991455078,7750500
2010-01-05,38.28731918334961,38.57332992553711,38.220584869384766,38.54473114013672,30.423555374145508,6796000
2010-01-06,38.554264068603516,38.649600982666016,38.35405731201172,38.54473114013672,30.423555374145508,6209200
2010-01-07,38.554264068603516,39.43136215209961,38.21105194091797,39.28835678100586,31.0104923248291,10266400
2010-01-08,39.01188278198242,40.23219299316406,38.887943267822266,40.15592575073242,31.695283889770508,7158300
2010-01-11,40.33706283569336,41.11882781982422,40.32752990722656,40.66120910644531,32.09410095214844,5366500
2010-01-12,40.413333892822266,40.52773666381836,39.90804672241211,40.20359420776367,31.732912063598633,4729900
2010-01-13,40.19405746459961,40.51820373535156,39.888980865478516,40.34659957885742,31.845788955688477,4298200
2010-01-14,40.270328521728516,40.73748016357422,40.15592575073242,40.58494186401367,32.03390121459961,3598200
2010-01-15,40.556339263916016,40.813751220703125,40.24172592163086,40.64214324951172,32.07905197143555,6009400
2010-01-19,40.72794723510742,41.195098876953125,40.49913787841797,40.85188293457031,32.244598388671875,5475600
2010-01-20,40.58494186401367,40.68027877807617,39.94618225097656,40.38473129272461,31.87588119506836,4842500
2010-01-21,40.38473129272461,40.52773666381836,38.78307342529297,38.83074188232422,30.64929962158203,7782500
2010-01-22,38.678199768066406,39.16442108154297,37.99177551269531,38.02037811279297,30.009681701660156,7262100
2010-01-25,38.411258697509766,38.773536682128906,38.21105194091797,38.344520568847656,30.26552963256836,3229900
2010-01-26,38.18244934082031,38.57332992553711,37.85830307006836,38.106178283691406,30.07740592956543,2911200
2010-01-27,38.27778625488281,38.49706268310547,37.600894927978516,38.38265609741211,30.295629501342773,6189000
2010-01-28,38.64006805419922,38.697269439697266,37.42928695678711,37.963172912597656,29.964523315429688,6192200
2010-01-29,36.70472717285156,37.343482971191406,35.8276252746582,36.838199615478516,29.076581954956055,15968700
2010-02-01,37.105140686035156,37.581825256347656,37.04793930053711,37.534156799316406,29.62590980529785,5390800
2010-02-02,37.59136199951172,37.75343322753906,37.23861312866211,37.677162170410156,29.738773345947266,7391100
2010-02-03,37.52462387084961,37.696231842041016,37.11467742919922,37.38161849975586,29.505508422851562,4576300
2010-02-04,37.33395004272461,37.33395004272461,35.9229621887207,35.97063064575195,28.39180564880371,10141900
2010-02-05,35.97063064575195,36.14223861694336,34.9695930480957,35.722755432128906,28.196157455444336,8936200
2010-02-08,35.789493560791016,35.789493560791016,35.08399963378906,35.150733947753906,27.744651794433594,6543000
2010-02-09,35.627418518066406,36.456851959228516,35.51301574707031,36.056434631347656,28.459531784057617,7206800
