Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,40.91999816894531,41.54999923706055,40.52000045776367,41.099998474121094,40.38563537597656,540500
2010-01-05,41.029998779296875,42.720001220703125,41.0,42.63999938964844,41.89886474609375,834600
2010-01-06,42.5099983215332,43.7599983215332,42.5099983215332,43.65999984741211,42.90114974975586,1111400
2010-01-07,43.45000076293945,44.5,43.45000076293945,43.65999984741211,42.90114974975586,476800
2010-01-08,43.38999938964844,43.72999954223633,43.13999938964844,43.59000015258789,42.832359313964844,332400
2010-01-11,43.84000015258789,43.869998931884766,43.130001068115234,43.5,42.74391555786133,327100
2010-01-12,44.7599983215332,44.91999816894531,42.849998474121094,43.349998474121094,42.596519470214844,851600
2010-01-13,43.619998931884766,43.91999816894531,43.349998474121094,43.720001220703125,42.9600944519043,433400
2010-01-14,43.54999923706055,44.130001068115234,43.5099983215332,43.63999938964844,42.881492614746094,571500
2010-01-15,43.290000915527344,43.900001525878906,43.060001373291016,43.209999084472656,42.458946228027344,308200
2010-01-19,43.31999969482422,43.599998474121094,42.939998626708984,43.5099983215332,42.75373458862305,417400
2010-01-20,43.040000915527344,43.439998626708984,42.88999938964844,43.25,42.49825668334961,509800
2010-01-21,43.290000915527344,43.52000045776367,42.25,42.63999938964844,41.89886474609375,598200
2010-01-22,42.66999816894531,42.84000015258789,41.34000015258789,41.5099983215332,40.78850173950195,397600
2010-01-25,41.9900016784668,41.9900016784668,40.95000076293945,41.02000045776367,40.307029724121094,662300
2010-01-26,40.939998626708984,41.310001373291016,39.939998626708984,40.0099983215332,39.314571380615234,1022900
2010-01-27,39.869998931884766,40.33000183105469,39.540000915527344,40.220001220703125,39.52092742919922,602700
2010-01-28,40.310001373291016,40.47999954223633,39.79999923706055,40.0,39.304744720458984,877000
2010-01-29,40.20000076293945,40.33000183105469,39.20000076293945,39.290000915527344,38.60709762573242,635200
2010-02-01,39.58000183105469,39.959999084472656,39.29999923706055,39.810001373291016,39.11804962158203,440100
2010-02-02,39.7599983215332,40.689998626708984,39.689998626708984,40.65999984741211,39.95328140258789,373300
2010-02-03,40.34000015258789,40.349998474121094,39.7400016784668,40.040000915527344,39.344058990478516,691400
2010-02-04,39.66999816894531,40.40999984741211,39.5,39.540000915527344,38.852752685546875,747900
2010-02-05,39.52000045776367,39.52000045776367,38.25,38.689998626708984,38.017520904541016,1108200
2010-02-08,38.86000061035156,39.41999816894531,38.470001220703125,38.599998474121094,37.92908477783203,578300
2010-02-09,38.939998626708984,39.5,38.650001525878906,39.2599983215332,38.577613830566406,353700
2010-02-10,39.029998779296875,39.5099983215332,38.86000061035156,39.130001068115234,38.44987487792969,442000
2010-02-11,39.15999984741211,39.93000030517578,38.900001525878906,39.869998931884766,39.17702102661133,370500
2010-02-12,39.560001373291016,40.25,39.2599983215332,40.220001220703125,39.52092742919922,443500
2010-02-16,40.459999084472656,40.869998931884766,40.08000183105469,40.849998474121094,40.13998031616211,422700
2010-02-17,41.599998474121094,43.06999969482422,41.5,42.380001068115234,41.64338684082031,1247000
2010-02-18,42.38999938964844,42.72999954223633,42.279998779296875,42.68000030517578,41.938167572021484,408900
2010-02-19,42.709999084472656,42.9900016784668,42.130001068115234,42.380001068115234,41.64338684082031,502100
2010-02-22,42.349998474121094,42.5099983215332,42.150001525878906,42.36000061035156,41.62373352050781,328900
2010-02-23,42.150001525878906,42.790000915527344,41.900001525878906,42.5,41.76129913330078,432000
2010-02-24,42.560001373291016,43.279998779296875,42.40999984741211,43.220001220703125,42.468780517578125,478900
2010-02-25,42.61000061035156,43.029998779296875,42.33000183105469,42.9900016784668,42.2427864074707,458700
2010-02-26,43.09000015258789,43.61000061035156,42.970001220703125,43.52000045776367,42.76356506347656,401800
2010-03-01,43.61000061035156,44.31999969482422,43.5,44.29999923706055,43.53001403808594,400300
2010-03-02,44.310001373291016,44.59000015258789,43.849998474121094,44.13999938964844,43.37278747558594,513200
2010-03-03,43.88999938964844,43.88999938964844,42.380001068115234,42.439998626708984,41.70234298706055,1443100
2010-03-04,42.630001068115234,43.0,42.4900016784668,42.900001525878906,42.154361724853516,990600
2010-03-05,43.189998626708984,44.310001373291016,43.130001068115234,44.310001373291016,43.53984069824219,902700
2010-03-08,44.41999816894531,46.650001525878906,44.349998474121094,46.2400016784668,45.43629455566406,1511700
2010-03-09,46.0099983215332,46.779998779296875,45.459999084472656,45.709999084472656,44.915496826171875,780600
2010-03-10,45.599998474121094,46.45000076293945,45.40999984741211,46.279998779296875,45.47559356689453,588400
2010-03-11,45.939998626708984,48.369998931884766,45.709999084472656,47.66999816894531,46.841434478759766,1776800
2010-03-12,47.81999969482422,48.779998779296875,47.439998626708984,47.7400016784668,46.91022872924805,634900
2010-03-15,52.0,54.63999938964844,51.25,52.400001525878906,51.48923110961914,4416500
2010-03-16,52.63999938964844,53.900001525878906,52.61000061035156,53.779998779296875,52.84524154663086,2330600
2010-03-17,53.779998779296875,54.18000030517578,53.09000015258789,54.18000030517578,53.238285064697266,1135600
2010-03-18,54.220001220703125,54.75,53.619998931884766,54.08000183105469,53.14002990722656,1172500
2010-03-19,53.72999954223633,54.47999954223633,53.25,53.72999954223633,52.796112060546875,1418100
2010-03-22,53.459999084472656,56.06999969482422,52.970001220703125,55.43000030517578,54.505096435546875,1712000
2010-03-23,56.56999969482422,56.880001068115234,55.0099983215332,56.09000015258789,55.15409851074219,2206300
2010-03-24,55.91999816894531,56.84000015258789,55.09000015258789,56.70000076293945,55.75392150878906,1582200
2010-03-25,56.93000030517578,57.279998779296875,55.439998626708984,55.52000045776367,54.59360122680664,1151400
2010-03-26,55.560001373291016,57.06999969482422,55.54999923706055,57.029998779296875,56.07841110229492,941700
2010-03-29,56.97999954223633,57.56999969482422,55.880001068115234,57.02000045776367,56.06858825683594,1002700
2010-03-30,56.91999816894531,57.369998931884766,56.459999084472656,57.08000183105469,56.12757873535156,548600
2010-03-31,56.970001220703125,57.79999923706055,56.880001068115234,57.36000061035156,56.40290451049805,1039000
2010-04-01,57.7599983215332,58.369998931884766,57.52000045776367,58.27000045776367,57.2977180480957,954400
2010-04-05,58.290000915527344,60.29999923706055,58.290000915527344,60.029998779296875,59.02836227416992,1087000
2010-04-06,59.9900016784668,60.20000076293945,59.5,60.08000183105469,59.07752227783203,821100
2010-04-07,60.130001068115234,60.47999954223633,59.529998779296875,59.93000030517578,58.930030822753906,777300
2010-04-08,59.790000915527344,61.38999938964844,59.04999923706055,61.310001373291016,60.28699493408203,989700
2010-04-09,61.68000030517578,62.66999816894531,61.68000030517578,62.66999816894531,61.624305725097656,1218600
2010-04-12,62.79999923706055,63.0,62.130001068115234,62.75,61.702972412109375,872000
2010-04-13,62.75,63.040000915527344,62.5099983215332,62.86000061035156,61.81113052368164,673400
2010-04-14,62.68000030517578,64.25,62.68000030517578,64.16000366210938,63.089454650878906,706300
2010-04-15,63.90999984741211,64.62000274658203,63.7599983215332,64.25,63.177940368652344,823900
2010-04-16,63.90999984741211,64.83000183105469,63.29999923706055,63.709999084472656,62.646942138671875,1057900
2010-04-19,63.380001068115234,63.91999816894531,61.540000915527344,62.84000015258789,61.79146194458008,943600
2010-04-20,63.22999954223633,63.52000045776367,61.970001220703125,62.43000030517578,61.388309478759766,978300
2010-04-21,62.38999938964844,65.83999633789062,62.38999938964844,65.63999938964844,64.54476165771484,2092500
2010-04-22,65.13999938964844,67.5,65.0,67.08000183105469,65.96074676513672,1812700
2010-04-23,67.87999725341797,68.18000030517578,66.6500015258789,67.05000305175781,65.93123626708984,5589700
2010-04-26,66.79000091552734,67.23999786376953,65.69999694824219,66.23999786376953,65.13472747802734,1629200
2010-04-27,66.05999755859375,66.37999725341797,64.11000061035156,64.30999755859375,63.2369384765625,1367800
2010-04-28,64.72000122070312,65.58999633789062,63.16999816894531,63.56999969482422,62.50928497314453,1333400
2010-04-29,64.13999938964844,65.91000366210938,64.12999725341797,65.41000366210938,64.318603515625,769800
2010-04-30,65.2699966430664,65.75,62.88999938964844,63.0099983215332,61.95862579345703,1291100
2010-05-03,62.959999084472656,65.22000122070312,62.959999084472656,64.36000061035156,63.28611755371094,1517600
2010-05-04,63.2400016784668,63.27000045776367,62.0,62.529998779296875,61.486656188964844,1008400
2010-05-05,61.65999984741211,63.2400016784668,58.79999923706055,60.40999984741211,59.402008056640625,1455500
2010-05-06,59.939998626708984,60.84000015258789,53.86000061035156,58.18000030517578,57.2092170715332,2723800
2010-05-07,57.650001525878906,58.27000045776367,54.630001068115234,54.79999923706055,53.885616302490234,1767400
2010-05-10,57.11000061035156,59.7599983215332,57.04999923706055,59.58000183105469,58.585853576660156,1469800
2010-05-11,58.84000015258789,62.77000045776367,58.75,61.18000030517578,60.15916442871094,1654500
2010-05-12,61.540000915527344,62.18000030517578,60.959999084472656,61.790000915527344,60.75898361206055,771400
2010-05-13,61.5,62.16999816894531,58.7599983215332,59.290000915527344,58.30070877075195,1234200
2010-05-14,58.66999816894531,58.79999923706055,57.0099983215332,57.88999938964844,56.92406463623047,880800
2010-05-17,58.09000015258789,58.56999969482422,55.58000183105469,57.52000045776367,56.56022644042969,1208900
2010-05-18,56.86000061035156,58.4900016784668,55.720001220703125,56.290000915527344,55.387359619140625,1964200
2010-05-19,55.93000030517578,56.560001373291016,53.810001373291016,54.29999923706055,53.42925262451172,2023500
2010-05-20,52.560001373291016,53.0099983215332,50.790000915527344,51.40999984741211,50.58559799194336,3143300
2010-05-21,50.0,53.81999969482422,49.959999084472656,52.97999954223633,52.130435943603516,2039700
2010-05-24,54.02000045776367,55.75,54.0099983215332,54.279998779296875,53.40958786010742,2226100
2010-05-25,51.65999984741211,54.040000915527344,50.34000015258789,53.93000030517578,53.06520462036133,2480700
2010-05-26,54.27000045776367,55.290000915527344,53.20000076293945,53.27000045776367,52.4157829284668,1284100
2010-05-27,54.619998931884766,56.08000183105469,54.29999923706055,56.040000915527344,55.141361236572266,1298100
2010-05-28,55.77000045776367,56.56999969482422,54.2599983215332,54.72999954223633,53.85236740112305,1820700
2010-06-01,54.16999816894531,54.54999923706055,52.060001373291016,52.13999938964844,51.303897857666016,1171700
2010-06-02,52.279998779296875,53.29999923706055,51.439998626708984,53.27000045776367,52.4157829284668,1552100
2010-06-03,53.86000061035156,54.72999954223633,53.20000076293945,54.54999923706055,53.67525100708008,1356100
2010-06-04,53.0,53.4900016784668,50.779998779296875,51.060001373291016,50.24121856689453,760200
2010-06-07,51.2400016784668,51.86000061035156,48.790000915527344,48.970001220703125,48.18473815917969,1046300
2010-06-08,49.400001525878906,50.459999084472656,47.58000183105469,50.04999923706055,49.2474250793457,1939900
2010-06-09,50.54999923706055,53.060001373291016,50.54999923706055,51.439998626708984,50.6151237487793,1502800
2010-06-10,52.36000061035156,53.91999816894531,52.36000061035156,53.25,52.3961067199707,818900
2010-06-11,52.150001525878906,54.0,51.79999923706055,53.13999938964844,52.28786849975586,713500
2010-06-14,53.560001373291016,54.959999084472656,53.5,54.09000015258789,53.222625732421875,894800
2010-06-15,54.470001220703125,57.119998931884766,54.060001373291016,57.0,56.085975646972656,1604300
2010-06-16,55.900001525878906,56.619998931884766,55.380001068115234,55.61000061035156,54.718257904052734,1542200
2010-06-17,55.540000915527344,56.029998779296875,54.849998474121094,55.20000076293945,54.31483459472656,1007900
2010-06-18,55.11000061035156,55.91999816894531,54.41999816894531,54.93000030517578,54.049163818359375,721500
2010-06-21,56.2400016784668,56.2400016784668,53.25,53.56999969482422,52.71097946166992,1227200
2010-06-22,53.7599983215332,54.599998474121094,51.0099983215332,51.04999923706055,50.23137283325195,959700
2010-06-23,51.119998931884766,51.68000030517578,49.400001525878906,51.20000076293945,50.37897491455078,1200400
2010-06-24,50.970001220703125,50.970001220703125,49.599998474121094,49.709999084472656,48.91286087036133,885000
2010-06-25,49.880001068115234,50.75,49.34000015258789,50.25,49.44419860839844,1396700
2010-06-28,50.189998626708984,50.65999984741211,48.790000915527344,49.04999923706055,48.263450622558594,860900
2010-06-29,48.08000183105469,48.20000076293945,45.36000061035156,45.75,45.01637649536133,1662300
2010-06-30,45.77000045776367,47.349998474121094,45.45000076293945,46.27000045776367,45.52803421020508,1170300
2010-07-01,46.29999923706055,46.86000061035156,44.380001068115234,46.349998474121094,45.606746673583984,1526700
2010-07-02,46.529998779296875,46.70000076293945,44.9900016784668,45.470001220703125,44.7408447265625,956900
2010-07-06,46.36000061035156,47.0,42.810001373291016,43.0099983215332,42.3203125,1701900
2010-07-07,43.220001220703125,45.790000915527344,43.060001373291016,45.63999938964844,44.90813064575195,1803100
2010-07-08,46.61000061035156,47.90999984741211,45.900001525878906,47.65999984741211,46.89573287963867,1837500
2010-07-09,47.689998626708984,48.09000015258789,47.04999923706055,47.95000076293945,47.18109130859375,904100
2010-07-12,47.75,48.189998626708984,46.2599983215332,47.11000061035156,46.35456848144531,801000
2010-07-13,48.0099983215332,49.22999954223633,47.900001525878906,48.95000076293945,48.16505432128906,771600
2010-07-14,48.86000061035156,49.290000915527344,48.0,48.22999954223633,47.456600189208984,844100
2010-07-15,48.18000030517578,48.369998931884766,46.70000076293945,47.58000183105469,46.817020416259766,783900
2010-07-16,47.11000061035156,47.33000183105469,44.97999954223633,45.150001525878906,44.42599868774414,741100
2010-07-19,45.27000045776367,46.16999816894531,44.56999969482422,46.060001373291016,45.32140350341797,1148200
2010-07-20,45.43000030517578,47.540000915527344,45.11000061035156,47.22999954223633,46.4726448059082,910600
2010-07-21,47.61000061035156,47.93000030517578,46.529998779296875,47.18000030517578,46.423431396484375,786800
2010-07-22,48.41999816894531,50.43000030517578,48.16999816894531,50.04999923706055,49.2474250793457,990200
2010-07-23,49.709999084472656,51.66999816894531,49.349998474121094,51.16999816894531,50.349456787109375,921100
2010-07-26,51.16999816894531,52.56999969482422,50.79999923706055,52.529998779296875,51.687652587890625,644500
2010-07-27,53.11000061035156,53.20000076293945,50.630001068115234,50.849998474121094,50.03459167480469,1120200
2010-07-28,50.599998474121094,51.43000030517578,50.29999923706055,50.650001525878906,49.837791442871094,968600
2010-07-29,51.11000061035156,51.77000045776367,49.939998626708984,51.439998626708984,50.6151237487793,1326000
2010-07-30,50.54999923706055,52.150001525878906,50.279998779296875,51.88999938964844,51.05790328979492,818000
2010-08-02,52.900001525878906,53.45000076293945,52.68000030517578,53.40999984741211,52.55353546142578,735300
2010-08-03,52.97999954223633,53.09000015258789,51.150001525878906,51.18000030517578,50.35930252075195,930400
